"31";"1355";"true";"1. Právní úprava zem. družstevnictví v ČR a jiných zemích
2. Problémy dokončení transformačního procesu zem. družstev";"258";"-1";"2002-12-12 00:00:00.0";"A10";"9.00";"108";"200";"51968";"52031"
"32";"1355";"true";"1. Úprava smluv obecně
2. Obchodně právní vztahy.";"154";"-1";"2002-12-12 00:00:00.0";"A10";"9.00";"108";"200";"51968";"52031"
"33";"1351";"true";"Obhajoba projektu.";"1347";"-1";"2003-01-29 00:00:00.0";"katedra OSA";"9:00";"1";"102";"50725";"53065"
"34";"1351";"true";"Obhajoba projektu";"1385";"-1";"2003-01-29 00:00:00.0";"katedra OSA";"9:00";"1";"102";"50725";"53065"
"35";"1382";"true";"1.Počítačová grafika. Multimedia. Způsoby pořízení a zpracování grafů, obrazů, zvuku a videa. 
2.DHTML – JavaScript, CSS, DOM";"1345";"-1";"2003-01-22 00:00:00.0";"PEF 232";"9:00";"45";"42";"51231";"52133"
"36";"1382";"true";"1.Princip činnosti osobního počítače. Von Neumanovo schéma počítače. Mikroprocesor, hlavní funkce. Jaké druhy dat musí vždy obsahovat operační paměť? 
2.Web design a web page layout.";"1342";"-1";"2003-01-22 00:00:00.0";"PEF 232";"9:00";"45";"42";"51231";"52133"
"37";"1377";"true";"1. Environmentální daňová reforma
2. Daňová kvóta u environmentálních daní";"1374";"-1";"2002-12-09 00:00:00.0";"PEF, 26";"10:00";"59";"61";"51071";"51452"
"38";"1375";"true";"1. Bankovní systém, banky a jejich místo v tržní ekonomice
2. Peněžní trh v České republice";"1362";"-1";"2002-12-16 00:00:00.0";"PEF,26";"10:00";"59";"69";"51071";"52132"
"39";"1632";"true";"1. Měřicí stupnice a přípustné transformace.
2. Jakost softwaru a jeho projekční složitost.
3. Odhady pracnosti softwaru v etapě specifikace.";"1379";"-1";"2003-01-22 00:00:00.0";"č.12";"15:00";"-1";"-1";"";""
"40";"1632";"true";"1. Charakteristiky jakosti a metriky. Srovnání jakosti IS a jakosti Softwaru
2. Účinnost a výpočetní spojitost.
3. Dopady teorie jakosti na řízení projekčního týmu";"1377";"-1";"2003-01-22 00:00:00.0";"č.12";"15:00";"-1";"-1";"";""
"41";"1357";"true";"1. Zásobníkový automat jako model počítače.
2. Paradigma logického programování.
3. Dokazování správnosti a zkoušení programů.";"1380";"-1";"2003-01-29 00:00:00.0";"č.12";"15:00";"-1";"-1";"";""
"42";"1357";"true";"1. Formální gramatity a jejich hierarchie.
2. Časové a prostorové složitosti algoritmů.
3. Funkcionální paradigmata.";"1746";"-1";"2003-01-29 00:00:00.0";"č.12";"15:00";"-1";"-1";"";""
"43";"1382";"true";"Služby - sféry Internetu. Princip www.";"1373";"-1";"2003-01-16 00:00:00.0";"PEF 232";"14:00";"45";"42";"51231";"52133"
"44";"1382";"true";"1.Databázové systémy. Báze dat a jejich využívání. Datové modely. Relační datový model -relační algebra. Objektově orientovaný model.";"1371";"-1";"2003-01-16 00:00:00.0";"PEF 232";"14:00";"45";"42";"51231";"52133"
"45";"1362";"true";"Obhajoba projektu";"1137";"-1";"2003-01-30 00:00:00.0";"PEF př. č.5";"9,00";"8";"101";"50422";"51341"
"46";"1362";"true";"Obhajoba projektu";"1381";"-1";"2003-01-30 00:00:00.0";"PEF př. č.5";"9,00";"8";"101";"50422";"51341"
"47";"1334";"true";"1. Makroekonomická prudukční funkce.
2. Optimalizace vtahů faktor - produkt";"1746";"-1";"2003-01-30 00:00:00.0";"PEF 208";"8,00";"26";"-1";"50884";""
"48";"1334";"true";"1. Vymezení předmětu ekonomie
2. Optimalizační kriteria ekonomické volby";"1379";"-1";"2003-01-30 00:00:00.0";"PEF 208";"8,00";"26";"-1";"50884";""
"49";"1328";"true";"EAS: Ekonomická efektivnost investic
ET:   Fungování tržního mechanismu";"1358";"-1";"2003-01-17 00:00:00.0";"PEF 224";"8,00";"26";"17";"50884";"51852"
"50";"1339";"true";"neuvedeny";"1346";"-1";"2003-01-07 00:00:00.0";"PEF 228a";"8,00";"83";"-1";"51846";""
"51";"1338";"true";"Transformační a předvstupní situace českého zemědělství.";"258";"-1";"2003-01-07 00:00:00.0";"PEF 224";"13,00";"22";"-1";"51670";""
"52";"1383";"true";"1.Definujte pojmy e-commerce, e-business. What si a business model?
2.Technologie na straně serveru - porovnání.";"1174";"-1";"2003-01-30 00:00:00.0";"PEF 232";"14:00";"45";"42";"51231";"52133"
"53";"1383";"true";"1.Potencionální výhody e-commerce. Globální versus lokální e-commerce.
2.Databázové technologie - porovnání.";"991";"-1";"2003-01-30 00:00:00.0";"PEF 232";"14:00";"45";"42";"51231";"52133"
"54";"1334";"true";"1.   Principy oceňování projektů a programů.
2.   Efektivnost investic";"1180";"-1";"2003-01-20 00:00:00.0";"PEF II. 208";"8,00";"26";"-1";"50884";""
"55";"1334";"true";"1.   Ukazatele produktivity práce
2.   Hodnocení projektů z ekonomických aspektů.";"1179";"-1";"2003-01-20 00:00:00.0";"PEF II. 208";"8,00";"26";"-1";"50884";""
"56";"1337";"true";"1.  Případová studia řešení dopravní situace v Chlumci nad   
     Cidlinou
2.  Dopad budování dálnic na životní prostředí";"1345";"-1";"2002-12-13 00:00:00.0";"PEF II. 226";"10,00";"94";"-1";"50882";""
"57";"1356";"true";"";"1180";"-1";"2002-05-31 00:00:00.0";"";"";"11";"-1";"50764";""
"58";"1356";"true";"";"1181";"-1";"2002-05-31 00:00:00.0";"";"";"11";"-1";"50764";""
"59";"1356";"true";"";"1179";"-1";"2002-05-12 00:00:00.0";"";"";"11";"-1";"50764";""
"60";"1356";"true";"";"1174";"-1";"2002-12-10 00:00:00.0";"";"";"-1";"-1";"";""
"61";"1356";"true";"";"991";"-1";"2002-12-10 00:00:00.0";"";"";"-1";"-1";"";""
"62";"1382";"true";"1.Textové editory a jejich pokročilé funkce, např. styly, osnova, obsah. Písmo na počítačích.
2.Vyhledávání informací ve WWW. Indexace dokumentů. Získávání dokumentů.  Rešeršní vyhledávání. Citační nástroje a metody.
";"1350";"-1";"2002-12-17 00:00:00.0";"";"10:30";"45";"43";"51231";"51193"
"63";"1382";"true";"1.Databázové systémy. Báze dat a jejich využívání. Datové modely. Relační datový model -relační algebra. Objektově orientovaný model.
2.Web design a web page layout
";"1347";"-1";"2002-12-17 00:00:00.0";"";"10:30";"45";"43";"51231";"51193"
"64";"1382";"true";"1.Hlavní funkce operačních systémů. Datové soubory. Logická a fyzická úroveň. Přenos dat (objektů) mezi programy.
2.Počítačová grafika. Multimedia. Způsoby pořízení a zpracování grafů, obrazů, zvuku a videa.

";"1344";"-1";"2002-12-17 00:00:00.0";"";"10:30";"45";"43";"51231";"51193"
"65";"1382";"true";"";"1343";"-1";"2002-12-17 00:00:00.0";"";"10:30";"45";"43";"51231";"51193"
"66";"1382";"true";"1.Typy diskových pamětí a jejich kapacity.Vstupní a výstupní zařízení pro osobní počítače. Výkonnost, kvalita, cena.
2.Dynamický web na straně serveru.
";"1096";"-1";"2002-12-17 00:00:00.0";"";"10:30";"45";"43";"51231";"51193"
"67";"1382";"true";"1.Hlavní funkce operačních systémů. Datové soubory. Logická a fyzická úroveň. Přenos dat (objektů) mezi programy.";"1097";"-1";"2002-12-17 00:00:00.0";"";"10:30";"45";"43";"51231";"51193"
"-1";"1382";"true";"1. a 2.";"1346";"-1";"2002-12-17 00:00:00.0";"";"10:30";"45";"43";"51231";"51193"
"69";"1134";"true";"";"1332";"-1";"2002-12-12 00:00:00.0";"";"";"30";"-1";"51572";""
"70";"1134";"true";"";"1332";"-1";"2002-12-12 00:00:00.0";"";"";"30";"-1";"51572";""
"71";"1134";"true";"";"1181";"-1";"2002-11-18 00:00:00.0";"";"";"30";"-1";"51572";""
"72";"1134";"true";"";"1181";"-1";"2002-11-18 00:00:00.0";"";"";"30";"-1";"51572";""
"73";"1136";"true";"";"1345";"-1";"2002-12-11 00:00:00.0";"";"";"19";"-1";"51956";""
"74";"1133";"true";"";"1345";"-1";"2002-12-05 00:00:00.0";"";"";"18";"-1";"53582";""
"75";"1133";"true";"";"1226";"-1";"2002-03-29 00:00:00.0";"";"";"25";"-1";"53452";""
"76";"1134";"true";"";"1358";"-1";"2002-11-13 00:00:00.0";"";"";"21";"-1";"51825";""
"77";"1133";"true";"";"1233";"-1";"2002-04-25 00:00:00.0";"";"";"220";"-1";"50345";""
"78";"1133";"true";"";"1137";"-1";"2002-04-25 00:00:00.0";"";"";"220";"-1";"50345";""
"79";"1133";"true";"";"991";"-1";"2002-01-17 00:00:00.0";"";"";"220";"-1";"50345";""
"80";"1133";"true";"";"1364";"-1";"2002-12-10 00:00:00.0";"";"";"220";"-1";"50345";""
"81";"1133";"true";"";"1175";"-1";"2002-01-29 00:00:00.0";"";"";"220";"-1";"50345";""
"82";"1133";"true";"";"258";"-1";"2002-12-18 00:00:00.0";"";"";"220";"-1";"50345";""
"83";"1133";"true";"";"1333";"-1";"2002-12-11 00:00:00.0";"";"";"220";"-1";"50345";""
"84";"1801";"true";"Hybridní modelový systém";"1181";"-1";"2002-02-21 00:00:00.0";"";"";"101";"-1";"51341";""
"85";"1801";"true";"";"1137";"-1";"2002-06-28 00:00:00.0";"";"";"102";"-1";"53065";""
"86";"1351";"true";"Pojem komplexity v real.č.";"1137";"-1";"2002-06-19 00:00:00.0";"";"";"1";"-1";"50725";""
"87";"1355";"true";"";"154";"-1";"2002-12-12 00:00:00.0";"";"";"-1";"-1";"";""
"88";"1355";"true";"";"258";"-1";"2002-12-12 00:00:00.0";"";"";"-1";"-1";"";""
"89";"1360";"true";"1. Využití psychologie v řídícím procesu
2. Osobnost managera v nadnárodní organizaci
3. Profesiografie a její využití při přijímání pracovníků
4. Metody poznávání osobnosti";"1333";"-1";"2002-06-13 00:00:00.0";"";"13:00";"51";"-1";"51174";""
"90";"1750";"true";"č.  2, 14";"1233";"-1";"2002-02-14 00:00:00.0";"";"";"6";"106";"51186";"52041"
"91";"1751";"true";"č. 29, 13";"1181";"-1";"2002-04-30 00:00:00.0";"";"";"6";"89";"51186";"52420"
"92";"1760";"true";"č. 19, 16";"1281";"-1";"2002-05-16 00:00:00.0";"";"";"6";"106";"51186";"52041"
"93";"1751";"true";"č. 15, 30";"1233";"-1";"2002-05-28 00:00:00.0";"";"";"185";"130";"50913";"52507"
"94";"1751";"true";"č. 34, 18";"1179";"-1";"2002-07-03 00:00:00.0";"";"";"185";"89";"50913";"52420"
"95";"1758";"true";"č.  6";"1233";"-1";"2002-11-14 00:00:00.0";"";"";"114";"-1";"50802";""
"96";"1760";"true";"č. 18, 12";"1389";"-1";"2002-11-18 00:00:00.0";"";"";"-1";"-1";"";""
"97";"1760";"true";"č. 24, 11";"1341";"-1";"2002-11-18 00:00:00.0";"";"";"-1";"-1";"";""
"98";"1760";"true";"č. 12, 13";"1181";"-1";"2002-11-18 00:00:00.0";"";"";"-1";"-1";"";""
"99";"1751";"true";"č.  7, 24";"1226";"-1";"2002-11-14 00:00:00.0";"";"";"-1";"-1";"";""
"100";"1340";"true";"Časové řady";"1226";"-1";"2002-05-13 00:00:00.0";"";"";"34";"32";"50978";"52203"
"101";"1396";"true";"EDA";"1137";"-1";"2002-01-08 00:00:00.0";"";"";"34";"32";"50978";"52203"
"102";"1340";"true";"Parametrické test.";"1281";"-1";"2002-02-05 00:00:00.0";"";"";"34";"32";"50978";"52203"
"103";"1334";"true";"Vymezení nové ekonomiky a její charakteristiky. Postavení zemědělství jako národohospodářského odvětví.";"1181";"-1";"2002-12-11 00:00:00.0";"";"";"26";"-1";"50884";""
"104";"1337";"true";"Přejímání legislativy EU pro ČR";"1342";"-1";"2002-11-04 00:00:00.0";"";"";"94";"-1";"50882";""
"105";"1337";"true";"Nakládání s odpady";"1343";"-1";"2002-11-04 00:00:00.0";"";"";"94";"-1";"50882";""
"106";"1337";"true";"Ochrana zem. půdního fondu";"1344";"-1";"2002-11-04 00:00:00.0";"";"";"94";"-1";"50882";""
"107";"1337";"true";"Ekonomické hodnocení obnovitelných zdrojů energie.";"1350";"-1";"2002-11-04 00:00:00.0";"";"";"94";"-1";"50882";""
"108";"1753";"true";"";"1344";"-1";"2002-11-01 00:00:00.0";"";"";"95";"-1";"52539";""
"109";"1753";"true";"";"1343";"-1";"2002-11-01 00:00:00.0";"";"";"95";"-1";"52539";""
"110";"1339";"true";"";"1226";"-1";"2002-05-30 00:00:00.0";"";"";"83";"-1";"51846";""
"111";"1396";"true";"1. Obhajoba projektu.
2. Regresní analýza.";"1385";"-1";"2003-01-21 00:00:00.0";"331";"11:00";"34";"32";"50978";"52203"
"112";"1396";"true";"1. Obhajoba projektu.
2. Časové řady.";"1386";"-1";"2003-01-21 00:00:00.0";"331";"11:00";"34";"32";"50978";"52203"
"113";"1396";"true";"1. Obhajoba projektu.
2. Regresní modely.";"1384";"-1";"2003-01-21 00:00:00.0";"331";"11:00";"34";"32";"50978";"52203"
"114";"1340";"true";"1. Obhajoba projektu
2. Adaptivní modely";"1096";"-1";"2003-01-07 00:00:00.0";"331";"11:00";"34";"32";"50978";"52203"
"115";"1380";"true";"Podstata IM";"1181";"-1";"2002-10-10 00:00:00.0";"";"9";"-1";"-1";"";""
"116";"1747";"true";"Písemný materiál : Rozvoj koncepce poradenství pro zemědělství v ČR
1. Poradenství - rozsah poradenských služeb
2. Poradenský proces - charakteristika jednotlivých fází";"154";"-1";"2003-01-28 00:00:00.0";"326";"8:00";"-1";"-1";"";""
"117";"1332";"true";"ET: Bod zvratu, bod uzavření firmy
EAS: Změny struktury podniků v rámci transformace";"154";"-1";"2003-01-28 00:00:00.0";"PEF II 224";"8.00";"26";"22";"50884";"51670"
"118";"1366";"true";"Metody a techniky sociologického výzkumu ve vztahu ke zjistění volebních preferencí. Který systém místní samosprávy je pro Českou republiku nejvhodnější?";"1363";"-1";"2003-01-21 00:00:00.0";"U9";"8,00";"175";"157";"51176";"51381"
"119";"1366";"true";"Posuďte možnost výběru zemědělsky problémových regionů v ČR a jejich srovnání s hospodářsky slabými regiony.
Které dotační tituly v rámci Programu obnovy venkova překračují rámec jedné obce? V čem spočívá význam tohoto nového přístupu?";"1366";"-1";"2003-01-23 00:00:00.0";"U9";"10,00";"175";"157";"51176";"51381"
"120";"1366";"true";"Metodologie sociologického výzkumu (kvantitativní přístup), metodologie sociologického výzkumu (kvalitativní přístup).
Socio-demografická charakteristika České republiky (městské a venkovské osídlení) současná sociální situace v zemědělství a na venkově.";"1370";"-1";"2003-01-23 00:00:00.0";"U9";"10,00";"175";"157";"51176";"51381"
"121";"1366";"true";"Jakou roli hraje v Programu obnovy venkova program PHARE?";"1364";"-1";"2003-01-27 00:00:00.0";"U9";"8,00";"175";"157";"51176";"51381"
"122";"1366";"true";"Jaký rozdíl shledáváme v SEV kvantitativního a SEV kvalitativního charakteru, pokud jde o interpretaci výsledků výzkumu?
Co zanmená transformace informací?";"1369";"-1";"2003-01-27 00:00:00.0";"U9";"8,00";"175";"157";"51176";"51381"
"123";"1366";"true";"Jaká je úropveň infrastruktury na venkově v porovnání s městem? 
Odpovídá rozložení zemědělců v České republice jeho funkci?";"1099";"-1";"2003-01-27 00:00:00.0";"U9";"8,00";"175";"157";"51176";"51381"
"124";"1335";"true";"Ekonomika výroby a zpracování cukrovky";"1346";"-1";"2003-01-27 00:00:00.0";"PEF II. 228";"15,00";"76";"-1";"51726";""
"125";"1355";"true";"Veřejné a soukromé právo
Obchodněprávní vztahy
Aplikační vztah OZ a Obch. zákoníku";"1342";"-1";"2003-01-29 00:00:00.0";"Aritma č. 10";"9.00";"108";"200";"51968";"52031"
"126";"1380";"true";"Bezpečnost v rámci IM";"1175";"-1";"2003-01-29 00:00:00.0";"234/II PEF";"13";"46";"-1";"51840";""
"127";"1337";"true";"1. Projekt - Hodnocení hospodářství
2. Legislativa odpadovaného hospodářství";"1332";"-1";"2003-01-30 00:00:00.0";"PEF II. 226";"10,00";"94";"-1";"50882";""
"128";"1134";"true";"1) Četba a překlad odb. textu
2) Rozbor textu
3) Konverzace na odb. téma";"1366";"-1";"2003-01-23 00:00:00.0";"5";"9";"30";"-1";"51572";""
"129";"1374";"true";"Politický potenciál vybraného regionu z hlediska využití strukturální politiky EU.";"1363";"-1";"2003-02-11 00:00:00.0";"U 12";"9.00";"157";"-1";"51381";""
"130";"1374";"true";"EU a regiony. Regionální politické programy.
Regiony v programech českých politických strany, přístupy a řešení.";"1370";"-1";"2003-02-11 00:00:00.0";"U 12";"9.00";"157";"-1";"51381";""
"131";"1374";"true";"Možnosti a meze rozvoje občanské společnosti na komunální a regionální úrovni.";"1364";"-1";"2003-02-11 00:00:00.0";"U 12";"9.00";"157";"-1";"51381";""
"132";"1364";"true";"budou doplněny";"1358";"-1";"2002-12-05 00:00:00.0";"E - 26";"10:00";"59";"66";"51071";"52324"
"133";"1135";"true";"Chyby a představy o evropské zem. politice";"1347";"-1";"2002-12-12 00:00:00.0";"2";"9";"28";"-1";"51301";""
"134";"1337";"true";"Vliv dopravy na životní prostředí v městské aglomeraci";"1347";"-1";"2002-12-13 00:00:00.0";"PEF II. 226";"10,00";"94";"-1";"50882";""
"135";"1373";"true";"1. Metodologické otázky studie rozdílů kultur; 2. Dimenze maskulinita-femininite; 3. Problematika přistěhovalectví.";"1363";"-1";"2003-01-06 00:00:00.0";"129";"10:00";"55";"-1";"50986";""
"136";"1742";"true";"1. Obhajoba projektu
2. Vizualizace dat";"1097";"-1";"2003-02-04 00:00:00.0";"331";"13:00";"34";"-1";"50978";""
"137";"1364";"true";"Eliminace finančních rizik (podíl státu na eliminaci rizik zemědělské výroby)";"1362";"-1";"2003-02-10 00:00:00.0";"E, 26";"10:00";"59";"66";"51071";"52324"
"138";"1334";"true";"1. Nová ekonomika a změna produkční funkce.

2. Ekonomická volba a optimální kombinace faktorů.
";"1176";"-1";"2003-02-18 00:00:00.0";"PEF II 208";"8,30";"26";"-1";"50884";""
"139";"1366";"true";"Jak se dotýká nezaměstrnanost venkovského (příp. zemědělského obyvatelstva)? Jaké jsou současné tendence směru migrace? Jaké okruhy problémů bude možno řešit v ČR ze strukturálních fondů?";"1368";"-1";"2003-02-12 00:00:00.0";"U 9";"10";"175";"157";"51176";"51381"
"140";"1373";"true";"1. Sociální sdílení
2. Multikulturalita
3. Metodologie interkulturních výzkumů";"1364";"-1";"2003-02-06 00:00:00.0";"129";"14:00";"55";"-1";"50986";""
"141";"1760";"true";"9. Komplexní pojetí neverbální komunikace
24. Zásady efektivní komunikace, komuniční dovednosti v krizovém stavu";"258";"-1";"2003-02-26 00:00:00.0";"326";"10:00";"6";"106";"51186";"52041"
"142";"1356";"true";"Obhajoba projektu";"1380";"-1";"2003-03-07 00:00:00.0";"11";"9:00";"11";"10";"50764";"50474"
"143";"1133";"true";"1) Četba a překlad odb. textu
2) Rozbor textu
3) Konverzace na odb. téma";"1374";"-1";"2003-01-10 00:00:00.0";"7";"9";"18";"-1";"53582";""
"144";"1133";"true";"1) Četba a překlad odb. textu
2) Rozbor textu
3) Konverzace na odb. téma";"1368";"-1";"2003-02-12 00:00:00.0";"12 b";"9";"220";"-1";"50345";""
"145";"1137";"true";"1) Četba a překlad odb. textu
2) Rozbor textu
3) Konverzace na odb. téma";"1362";"-1";"2003-01-13 00:00:00.0";"8";"9";"24";"-1";"52432";""
"146";"1750";"true";"Projekt: Analýza informačních procesů ve společnosti
6. Organizační systémy
13. Motivace";"1389";"-1";"2003-05-26 00:00:00.0";"326";"8:00";"-1";"-1";"";""
"147";"1751";"true";"24. Spotřebitelský marketing
11. Strategické řízení";"1176";"-1";"2003-05-06 00:00:00.0";"326";"8:00";"-1";"-1";"";""
"148";"1751";"true";"Písemný materiál - Diverzifikace činnosti zvoleného zemědělského podniku
31. Výrobek
15. Komunikační procesy";"1350";"-1";"2003-05-20 00:00:00.0";"326";"8:00";"-1";"-1";"";""
"149";"1751";"true";"Písemný materiál - Řízení nemocničního informačního systému ve fakultní nemocnici  
30. Marketingový mix
5. Vnější prostředí (okolí) podniku";"1380";"-1";"2003-06-05 00:00:00.0";"326";"8:00";"-1";"-1";"";""
"150";"1751";"true";"Písemný materiál - Krizová komunikace v mimořádných situacích a při haváriích
15. Komunikační procesy, formální a neformální skupiny
33. Distribuce";"1331";"-1";"2003-06-05 00:00:00.0";"326";"8:00";"-1";"-1";"";""
"151";"1751";"true";"Písemný materiál - Návrh strategie akciové společnosti Elton Hodinářská s ohledem na její restrukuralizaci a její převzetí
30. Marketingový mix
13. Manažerské rozhodování";"1363";"-1";"2003-06-05 00:00:00.0";"326";"8:00";"-1";"-1";"";""
"152";"1758";"true";"Písemná část - Projekt osobního rozvoje pracovníků TOP - managementu
2. Personální strategie a personální plánování
3. Personální poradenství";"1341";"-1";"2003-04-24 00:00:00.0";"326";"9:00";"-1";"-1";"";""
"153";"1356";"true";"Obhajoba projektu";"1374";"-1";"2003-03-18 00:00:00.0";"11";"9:00";"11";"10";"50764";"50474"
"154";"1356";"true";"Obhajoba projektu";"1358";"-1";"2003-03-18 00:00:00.0";"11";"9:00";"11";"10";"50764";"50474"
"155";"1760";"true";"10. Přesilové hry
22. Komunikace se zaměstnanci";"1355";"-1";"2003-04-10 00:00:00.0";"E325";"11:00";"6";"106";"51186";"52041"
"156";"1351";"true";"Obhajoba projektu";"1381";"-1";"2003-04-01 00:00:00.0";"pracovna č. 5 na KOSA";"10,00";"101";"8";"51341";"50422"
"157";"1356";"true";"Obhajoba projektu";"1362";"-1";"2003-04-07 00:00:00.0";"11";"14";"11";"10";"50764";"50474"
"158";"1134";"true";"1) Četba a překlad odborného textu
2) Rozbor textu
3) Konverzace na odborné téma";"1368";"-1";"2003-03-13 00:00:00.0";"3";"9";"30";"-1";"51572";""
"159";"1134";"true";"1) Četba a překlad odborného textu
2) Rozbor textu
3) Konverzace na odborné téma";"1364";"-1";"2003-02-12 00:00:00.0";"9";"9";"90";"-1";"52084";""
"160";"1134";"true";"1) Četba a překlad odborného textu
2) Rozbor textu
3) Konverzace na odborné téma";"1350";"-1";"2003-03-06 00:00:00.0";"11";"9";"21";"-1";"51825";""
"161";"1134";"true";"1) Četba a překlad odborného textu
2) Rozbor textu
3) Konverzace na odborné téma";"1344";"-1";"2003-03-06 00:00:00.0";"11";"9";"21";"-1";"51825";""
"162";"1134";"true";"1) Četba a překlad odborného textu
2) Rozbor textu
3) Konverzace na odborné téma";"1343";"-1";"2003-03-10 00:00:00.0";"11";"9";"21";"-1";"51825";""
